agency_cd,site_no,datetime,tz_cd,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius","Dissolved oxygen, water, unfiltered, milligrams per liter","Temperature, water, degrees Celsius","Gage height, feet",,
USGS,2172050,1/22/22 20:15,EST,110,11,9,15.56,,
USGS,2172050,1/22/22 20:30,EST,110,11,9,15.78,,
USGS,2172050,1/22/22 20:45,EST,110,11,9,15.98,,
USGS,2172050,1/22/22 21:00,EST,109,10.9,8.9,16.17,,
USGS,2172050,1/22/22 21:15,EST,110,10.9,8.9,16.38,,
USGS,2172050,1/22/22 21:30,EST,110,10.9,8.9,16.58,,
USGS,2172050,1/22/22 21:45,EST,111,11,9,16.75,,
USGS,2172050,1/22/22 22:00,EST,111,11,8.9,16.87,,
USGS,2172050,1/22/22 22:15,EST,116,10.9,9,16.99,,
USGS,2172050,1/22/22 22:30,EST,120,10.9,9,17.1,,
USGS,2172050,1/22/22 22:45,EST,124,10.9,9.1,17.22,,
USGS,2172050,1/22/22 23:00,EST,131,10.8,9.2,17.33,,
USGS,2172050,1/22/22 23:15,EST,137,10.8,9.2,17.44,,
USGS,2172050,1/22/22 23:30,EST,146,10.8,9.3,17.54,,
USGS,2172050,1/22/22 23:45,EST,158,10.8,9.3,17.62,,
USGS,2172050,1/23/22 0:00,EST,178,10.8,9.4,17.68,,
USGS,2172050,1/23/22 0:15,EST,191,10.8,9.4,17.73,,
USGS,2172050,1/23/22 0:30,EST,195,10.8,9.5,17.78,,
USGS,2172050,1/23/22 0:45,EST,200,10.8,9.5,17.84,,
USGS,2172050,1/23/22 1:00,EST,204,10.8,9.5,17.89,,
USGS,2172050,1/23/22 1:15,EST,208,10.8,9.6,17.93,,
USGS,2172050,1/23/22 1:30,EST,210,10.8,9.6,17.95,,
USGS,2172050,1/23/22 1:45,EST,210,10.8,9.6,17.95,,
USGS,2172050,1/23/22 2:00,EST,217,10.8,9.7,17.92,,
USGS,2172050,1/23/22 2:15,EST,218,10.8,9.7,17.87,,
USGS,2172050,1/23/22 2:30,EST,223,10.7,9.7,17.75,,
USGS,2172050,1/23/22 2:45,EST,223,10.8,9.7,17.6,,
USGS,2172050,1/23/22 3:00,EST,201,10.7,9,17.4,,
USGS,2172050,1/23/22 3:15,EST,226,10.7,9.5,17.2,,
USGS,2172050,1/23/22 3:30,EST,196,10.7,9.1,17.01,,
USGS,2172050,1/23/22 3:45,EST,208,10.7,9.2,16.87,,
USGS,2172050,1/23/22 4:00,EST,200,10.7,9.1,16.73,,
USGS,2172050,1/23/22 4:15,EST,213,10.7,9.4,16.58,,
USGS,2172050,1/23/22 4:30,EST,204,10.7,9.5,16.36,,
USGS,2172050,1/23/22 4:45,EST,186,10.8,9.3,16.23,,
USGS,2172050,1/23/22 5:00,EST,186,10.8,9.3,16.04,,
USGS,2172050,1/23/22 5:15,EST,180,10.8,9,15.88,,
USGS,2172050,1/23/22 5:30,EST,180,10.8,9.2,15.72,,
USGS,2172050,1/23/22 5:45,EST,158,10.8,9,15.61,,
USGS,2172050,1/23/22 6:00,EST,158,10.8,9,15.48,,
USGS,2172050,1/23/22 6:15,EST,152,10.8,9,15.34,,
USGS,2172050,1/23/22 6:30,EST,140,10.8,8.9,15.25,,
USGS,2172050,1/23/22 6:45,EST,137,10.8,8.8,15.19,,
USGS,2172050,1/23/22 7:00,EST,131,10.9,8.8,15.14,,
USGS,2172050,1/23/22 7:15,EST,127,10.9,8.7,15.11,,
USGS,2172050,1/23/22 7:30,EST,123,10.9,8.6,15.14,,
USGS,2172050,1/23/22 7:45,EST,122,10.9,8.6,15.19,,
USGS,2172050,1/23/22 8:00,EST,117,11,8.5,15.3,,
USGS,2172050,1/23/22 8:15,EST,115,11,8.5,15.43,,
USGS,2172050,1/23/22 8:30,EST,114,11,8.5,15.59,,
USGS,2172050,1/23/22 8:45,EST,110,11,8.4,15.77,,
USGS,2172050,1/23/22 9:00,EST,110,11,8.4,16.01,,
USGS,2172050,1/23/22 9:15,EST,109,11,8.4,16.26,,
USGS,2172050,1/23/22 9:30,EST,105,11,8.4,16.55,,
USGS,2172050,1/23/22 9:45,EST,105,11,8.4,16.81,,
USGS,2172050,1/23/22 10:00,EST,105,11,8.4,17.04,,
USGS,2172050,1/23/22 10:15,EST,105,11,8.4,17.25,,
USGS,2172050,1/23/22 10:30,EST,107,11,8.4,17.42,,
USGS,2172050,1/23/22 10:45,EST,108,11,8.4,17.56,,
USGS,2172050,1/23/22 11:00,EST,109,11,8.5,17.7,,
USGS,2172050,1/23/22 11:15,EST,112,11,8.5,17.83,,
USGS,2172050,1/23/22 11:30,EST,119,10.9,8.6,17.94,,
USGS,2172050,1/23/22 11:45,EST,121,10.9,8.7,18.03,,
USGS,2172050,1/23/22 12:00,EST,127,10.9,8.8,18.1,,
USGS,2172050,1/23/22 12:15,EST,130,10.9,8.8,18.15,,
USGS,2172050,1/23/22 12:30,EST,136,10.9,8.9,18.18,,
USGS,2172050,1/23/22 12:45,EST,158,10.9,9,18.23,,
USGS,2172050,1/23/22 13:00,EST,177,10.8,9.2,18.27,,
USGS,2172050,1/23/22 13:15,EST,184,10.8,9.2,18.31,,
USGS,2172050,1/23/22 13:30,EST,185,10.8,9.3,18.33,,
USGS,2172050,1/23/22 13:45,EST,184,10.8,9.3,18.35,,
USGS,2172050,1/23/22 14:00,EST,185,10.8,9.3,18.34,,
USGS,2172050,1/23/22 14:15,EST,187,10.8,9.4,18.3,,
USGS,2172050,1/23/22 14:30,EST,189,10.8,9.5,18.2,,
USGS,2172050,1/23/22 14:45,EST,191,10.8,9.5,18.09,,
USGS,2172050,1/23/22 15:00,EST,192,10.8,9.5,17.93,,
USGS,2172050,1/23/22 15:15,EST,193,10.8,9.6,17.72,,
USGS,2172050,1/23/22 15:30,EST,185,10.9,9.6,17.53,,
USGS,2172050,1/23/22 15:45,EST,177,10.9,9.6,17.32,,
USGS,2172050,1/23/22 16:00,EST,176,10.9,9.5,17.14,,
USGS,2172050,1/23/22 16:15,EST,174,10.9,9.5,16.95,,
USGS,2172050,1/23/22 16:30,EST,172,10.9,9.5,16.78,,
USGS,2172050,1/23/22 16:45,EST,164,10.9,9.2,16.54,,
USGS,2172050,1/23/22 17:00,EST,152,11,9.2,16.36,,
USGS,2172050,1/23/22 17:15,EST,155,10.9,9.1,16.15,,
USGS,2172050,1/23/22 17:30,EST,146,10.9,9.1,15.97,,
USGS,2172050,1/23/22 17:45,EST,142,10.9,9,15.74,,
USGS,2172050,1/23/22 18:00,EST,125,11,8.9,15.56,,
USGS,2172050,1/23/22 18:15,EST,120,11,8.9,15.4,,
USGS,2172050,1/23/22 18:30,EST,119,11,8.8,15.24,,
USGS,2172050,1/23/22 18:45,EST,116,11.1,8.8,15.12,,
USGS,2172050,1/23/22 19:00,EST,114,11.1,8.8,15,,
USGS,2172050,1/23/22 19:15,EST,110,11.1,8.8,14.95,,
USGS,2172050,1/23/22 19:30,EST,111,11.1,8.8,14.92,,
USGS,2172050,1/23/22 19:45,EST,108,11.2,8.8,14.94,,
USGS,2172050,1/23/22 20:00,EST,106,11.3,8.8,14.97,,
USGS,2172050,1/23/22 20:15,EST,106,11.3,8.8,15.07,,
USGS,2172050,1/23/22 20:30,EST,106,11.3,8.8,15.19,,
USGS,2172050,1/23/22 20:45,EST,104,11.3,8.8,15.37,,
USGS,2172050,1/23/22 21:00,EST,104,11.3,8.8,15.59,,
USGS,2172050,1/23/22 21:15,EST,105,11.3,8.8,15.8,,
USGS,2172050,1/23/22 21:30,EST,104,11.3,8.8,16.01,,
USGS,2172050,1/23/22 21:45,EST,104,11.3,8.8,16.17,,
USGS,2172050,1/23/22 22:00,EST,104,11.3,8.8,16.32,,
USGS,2172050,1/23/22 22:15,EST,105,11.3,8.8,16.45,,
USGS,2172050,1/23/22 22:30,EST,105,11.2,8.8,16.59,,
USGS,2172050,1/23/22 22:45,EST,105,11.2,8.8,16.72,,
USGS,2172050,1/23/22 23:00,EST,106,11.2,8.8,16.84,,
USGS,2172050,1/23/22 23:15,EST,111,11.2,8.8,16.96,,
USGS,2172050,1/23/22 23:30,EST,111,11.1,8.8,17.06,,
USGS,2172050,1/23/22 23:45,EST,117,11.1,8.8,17.17,,
USGS,2172050,1/24/22 0:00,EST,120,11.1,8.8,17.26,,
USGS,2172050,1/24/22 0:15,EST,131,11,8.9,17.36,,
USGS,2172050,1/24/22 0:30,EST,138,11,9,17.42,,
USGS,2172050,1/24/22 0:45,EST,143,11,9,17.52,,
USGS,2172050,1/24/22 1:00,EST,148,11,9,17.57,,
USGS,2172050,1/24/22 1:15,EST,147,11,9,17.65,,
USGS,2172050,1/24/22 1:30,EST,150,11,9,17.7,,
USGS,2172050,1/24/22 1:45,EST,150,11,9.1,17.74,,
USGS,2172050,1/24/22 2:00,EST,152,10.9,9.1,17.76,,
USGS,2172050,1/24/22 2:15,EST,155,10.9,9.1,17.75,,
USGS,2172050,1/24/22 2:30,EST,157,10.9,9.1,17.72,,
USGS,2172050,1/24/22 2:45,EST,159,10.9,9.2,17.67,,
USGS,2172050,1/24/22 3:00,EST,163,10.9,9.2,17.56,,
USGS,2172050,1/24/22 3:15,EST,163,10.9,9.2,17.41,,
USGS,2172050,1/24/22 3:30,EST,162,10.9,9.2,17.22,,
USGS,2172050,1/24/22 3:45,EST,147,10.8,8.5,17.03,,
USGS,2172050,1/24/22 4:00,EST,148,10.8,8.5,16.85,,
USGS,2172050,1/24/22 4:15,EST,146,10.8,8.7,16.67,,
USGS,2172050,1/24/22 4:30,EST,144,10.8,8.6,16.52,,
USGS,2172050,1/24/22 4:45,EST,152,10.8,8.8,16.36,,
USGS,2172050,1/24/22 5:00,EST,151,10.9,9,16.19,,
USGS,2172050,1/24/22 5:15,EST,142,11,8.9,16,,
USGS,2172050,1/24/22 5:30,EST,143,11,8.9,15.83,,
USGS,2172050,1/24/22 5:45,EST,141,11,8.8,15.64,,
USGS,2172050,1/24/22 6:00,EST,136,11,8.7,15.42,,
USGS,2172050,1/24/22 6:15,EST,134,11,8.8,15.26,,
USGS,2172050,1/24/22 6:30,EST,130,11,8.8,15.05,,
USGS,2172050,1/24/22 6:45,EST,125,11,8.7,14.93,,
USGS,2172050,1/24/22 7:00,EST,126,11,8.7,14.78,,
USGS,2172050,1/24/22 7:15,EST,122,11,8.6,14.68,,
USGS,2172050,1/24/22 7:30,EST,118,11.1,8.6,14.57,,
USGS,2172050,1/24/22 7:45,EST,117,11,8.6,14.53,,
USGS,2172050,1/24/22 8:00,EST,115,11.1,8.6,14.51,,
USGS,2172050,1/24/22 8:15,EST,114,11.1,8.6,14.59,,
USGS,2172050,1/24/22 8:30,EST,114,11.1,8.6,14.64,,
USGS,2172050,1/24/22 8:45,EST,109,11.1,8.5,14.85,,
USGS,2172050,1/24/22 9:00,EST,109,11.1,8.6,15.05,,
USGS,2172050,1/24/22 9:15,EST,108,11.2,8.6,15.31,,
USGS,2172050,1/24/22 9:30,EST,106,11.2,8.5,15.58,,
USGS,2172050,1/24/22 9:45,EST,107,11.2,8.5,15.89,,
USGS,2172050,1/24/22 10:00,EST,106,11.1,8.5,16.17,,
USGS,2172050,1/24/22 10:15,EST,106,11.1,8.5,16.45,,
USGS,2172050,1/24/22 10:30,EST,106,11.1,8.5,16.71,,
USGS,2172050,1/24/22 10:45,EST,106,11.1,8.6,16.92,,
USGS,2172050,1/24/22 11:00,EST,107,11.1,8.6,17.1,,
USGS,2172050,1/24/22 11:15,EST,106,11.1,8.6,17.22,,
USGS,2172050,1/24/22 11:30,EST,107,11.1,8.6,17.36,,
USGS,2172050,1/24/22 11:45,EST,109,11.1,8.6,17.47,,
USGS,2172050,1/24/22 12:00,EST,110,11.1,8.7,17.57,,
USGS,2172050,1/24/22 12:15,EST,113,11.1,8.7,17.64,,
USGS,2172050,1/24/22 12:30,EST,115,11.1,8.8,17.69,,
USGS,2172050,1/24/22 12:45,EST,118,11.1,8.8,17.74,,
USGS,2172050,1/24/22 13:00,EST,127,11.1,8.8,17.78,,
USGS,2172050,1/24/22 13:15,EST,133,11,8.9,17.85,,
USGS,2172050,1/24/22 13:30,EST,145,11,9,17.91,,
USGS,2172050,1/24/22 13:45,EST,148,11,9,17.96,,
USGS,2172050,1/24/22 14:00,EST,150,11,9.1,18.01,,
USGS,2172050,1/24/22 14:15,EST,150,11,9.1,18.04,,
USGS,2172050,1/24/22 14:30,EST,151,11,9.2,18.06,,
USGS,2172050,1/24/22 14:45,EST,152,11,9.2,18.05,,
USGS,2172050,1/24/22 15:00,EST,153,11,9.3,18.01,,
USGS,2172050,1/24/22 15:15,EST,153,11,9.3,17.92,,
USGS,2172050,1/24/22 15:30,EST,155,11,9.3,17.8,,
USGS,2172050,1/24/22 15:45,EST,155,11,9.3,17.62,,
USGS,2172050,1/24/22 16:00,EST,156,11,9.3,17.44,,
USGS,2172050,1/24/22 16:15,EST,143,11.1,9.5,17.22,,
USGS,2172050,1/24/22 16:30,EST,137,11.1,9.5,17.03,,
USGS,2172050,1/24/22 16:45,EST,131,11.1,9.5,16.87,,
USGS,2172050,1/24/22 17:00,EST,141,11,9.4,16.68,,
USGS,2172050,1/24/22 17:15,EST,144,11,9.2,16.5,,
USGS,2172050,1/24/22 17:30,EST,136,11,9,16.31,,
USGS,2172050,1/24/22 17:45,EST,136,11,9,16.14,,
USGS,2172050,1/24/22 18:00,EST,136,11,9,15.97,,
USGS,2172050,1/24/22 18:15,EST,129,11.1,9,15.74,,
USGS,2172050,1/24/22 18:30,EST,122,11.1,9,15.61,,
USGS,2172050,1/24/22 18:45,EST,122,11.1,9,15.45,,
USGS,2172050,1/24/22 19:00,EST,117,11.1,8.9,15.31,,
USGS,2172050,1/24/22 19:15,EST,115,11.1,8.9,15.17,,
USGS,2172050,1/24/22 19:30,EST,114,11.2,8.9,15.06,,
USGS,2172050,1/24/22 19:45,EST,111,11.2,8.9,15,,
USGS,2172050,1/24/22 20:00,EST,111,11.2,8.9,14.97,,
USGS,2172050,1/24/22 20:15,EST,111,11.2,8.9,14.94,,
USGS,2172050,1/24/22 20:30,EST,107,11.3,9,14.91,,
USGS,2172050,1/24/22 20:45,EST,106,11.3,9,14.89,,
USGS,2172050,1/24/22 21:00,EST,106,11.4,9,14.93,,
USGS,2172050,1/24/22 21:15,EST,105,11.4,9,15.03,,
USGS,2172050,1/24/22 21:30,EST,105,11.4,9,15.14,,
USGS,2172050,1/24/22 21:45,EST,105,11.4,9,15.31,,
USGS,2172050,1/24/22 22:00,EST,104,11.4,9,15.48,,
USGS,2172050,1/24/22 22:15,EST,105,11.4,9,15.65,,
USGS,2172050,1/24/22 22:30,EST,104,11.4,9,15.84,,
USGS,2172050,1/24/22 22:45,EST,104,11.4,9,16.01,,
USGS,2172050,1/24/22 23:00,EST,104,11.4,9,16.18,,
USGS,2172050,1/24/22 23:15,EST,104,11.4,9,16.35,,
USGS,2172050,1/24/22 23:30,EST,104,11.4,9,16.52,,
USGS,2172050,1/24/22 23:45,EST,105,11.4,9,16.66,,
USGS,2172050,1/25/22 0:00,EST,108,11.3,9,16.8,,
USGS,2172050,1/25/22 0:15,EST,110,11.2,8.9,16.92,,
USGS,2172050,1/25/22 0:30,EST,111,11.2,8.9,17.04,,
USGS,2172050,1/25/22 0:45,EST,116,11.2,9,17.15,,
USGS,2172050,1/25/22 1:00,EST,117,11.2,9,17.26,,
USGS,2172050,1/25/22 1:15,EST,127,11.1,9,17.36,,
USGS,2172050,1/25/22 1:30,EST,131,11.1,9,17.45,,
USGS,2172050,1/25/22 1:45,EST,132,11.1,9,17.53,,
USGS,2172050,1/25/22 2:00,EST,134,11.1,9,17.61,,
USGS,2172050,1/25/22 2:15,EST,135,11.1,9,17.67,,
USGS,2172050,1/25/22 2:30,EST,135,11.1,9,17.73,,
USGS,2172050,1/25/22 2:45,EST,137,11.1,9.1,17.77,,
USGS,2172050,1/25/22 3:00,EST,138,11.1,9.1,17.79,,
USGS,2172050,1/25/22 3:15,EST,143,11,9.2,17.81,,
USGS,2172050,1/25/22 3:30,EST,143,11,9.2,17.82,,
USGS,2172050,1/25/22 3:45,EST,145,11,9.2,17.78,,
USGS,2172050,1/25/22 4:00,EST,148,11,9.2,17.73,,
USGS,2172050,1/25/22 4:15,EST,152,11,9.2,17.65,,
USGS,2172050,1/25/22 4:30,EST,153,11,9.2,17.51,,
USGS,2172050,1/25/22 4:45,EST,153,11,9.2,17.34,,
USGS,2172050,1/25/22 5:00,EST,153,11,9.2,17.15,,
USGS,2172050,1/25/22 5:15,EST,149,10.9,9.1,16.99,,
USGS,2172050,1/25/22 5:30,EST,144,10.9,9,16.8,,
USGS,2172050,1/25/22 5:45,EST,135,10.8,8.9,16.63,,
USGS,2172050,1/25/22 6:00,EST,143,10.9,9,16.44,,
USGS,2172050,1/25/22 6:15,EST,140,11,9.1,16.26,,
USGS,2172050,1/25/22 6:30,EST,134,11,9,16.09,,
USGS,2172050,1/25/22 6:45,EST,134,11,9,15.89,,
USGS,2172050,1/25/22 7:00,EST,135,11,9,15.69,,
USGS,2172050,1/25/22 7:15,EST,132,11,9,15.54,,
USGS,2172050,1/25/22 7:30,EST,131,11,9,15.39,,
USGS,2172050,1/25/22 7:45,EST,128,11.1,9,15.22,,
USGS,2172050,1/25/22 8:00,EST,125,11.1,9,15.08,,
USGS,2172050,1/25/22 8:15,EST,122,11.1,9,14.97,,
USGS,2172050,1/25/22 8:30,EST,122,11.1,8.9,14.84,,
USGS,2172050,1/25/22 8:45,EST,120,11.1,8.9,14.78,,
USGS,2172050,1/25/22 9:00,EST,118,11.1,8.9,14.7,,
USGS,2172050,1/25/22 9:15,EST,115,11.1,8.9,14.76,,
USGS,2172050,1/25/22 9:30,EST,114,11.1,8.9,14.8,,
USGS,2172050,1/25/22 9:45,EST,112,11.1,8.9,14.92,,
USGS,2172050,1/25/22 10:00,EST,110,11.1,8.9,15.11,,
USGS,2172050,1/25/22 10:15,EST,109,11.1,8.9,15.33,,
USGS,2172050,1/25/22 10:30,EST,108,11.1,8.9,15.63,,
USGS,2172050,1/25/22 10:45,EST,108,11.1,8.9,15.92,,
USGS,2172050,1/25/22 11:00,EST,107,11.1,8.9,16.16,,
USGS,2172050,1/25/22 11:15,EST,107,11.1,8.9,16.4,,
USGS,2172050,1/25/22 11:30,EST,107,11.1,8.9,16.63,,
USGS,2172050,1/25/22 11:45,EST,108,11.1,8.9,16.8,,
USGS,2172050,1/25/22 12:00,EST,108,11.1,8.9,16.9,,
USGS,2172050,1/25/22 12:15,EST,110,11.1,8.9,16.98,,
USGS,2172050,1/25/22 12:30,EST,113,11.1,8.9,17.04,,
USGS,2172050,1/25/22 12:45,EST,114,11.1,9,17.12,,
USGS,2172050,1/25/22 13:00,EST,116,11.1,9,17.2,,
USGS,2172050,1/25/22 13:15,EST,120,11.1,9,17.27,,
USGS,2172050,1/25/22 13:30,EST,126,11.1,9,17.36,,
USGS,2172050,1/25/22 13:45,EST,139,11.1,9.1,17.43,,
USGS,2172050,1/25/22 14:00,EST,142,11,9.1,17.5,,
USGS,2172050,1/25/22 14:15,EST,150,11.1,9.1,17.57,,
USGS,2172050,1/25/22 14:30,EST,151,11,9.1,17.61,,
USGS,2172050,1/25/22 14:45,EST,154,11,9.2,17.66,,
USGS,2172050,1/25/22 15:00,EST,154,11,9.2,17.68,,
USGS,2172050,1/25/22 15:15,EST,154,11,9.2,17.7,,
USGS,2172050,1/25/22 15:30,EST,154,11,9.2,17.68,,
USGS,2172050,1/25/22 15:45,EST,155,11,9.2,17.63,,
USGS,2172050,1/25/22 16:00,EST,157,11,9.3,17.53,,
USGS,2172050,1/25/22 16:15,EST,158,11,9.3,17.37,,
USGS,2172050,1/25/22 16:30,EST,157,11,9.3,17.17,,
USGS,2172050,1/25/22 16:45,EST,151,11,9.3,16.96,,
USGS,2172050,1/25/22 17:00,EST,154,11,9.3,16.77,,
USGS,2172050,1/25/22 17:15,EST,147,11,9.3,16.59,,
USGS,2172050,1/25/22 17:30,EST,153,11,9.3,16.44,,
USGS,2172050,1/25/22 17:45,EST,149,11,9.3,16.27,,
USGS,2172050,1/25/22 18:00,EST,151,11,9.2,16.05,,
USGS,2172050,1/25/22 18:15,EST,141,11,9.2,15.86,,
USGS,2172050,1/25/22 18:30,EST,141,11,9.2,15.67,,
USGS,2172050,1/25/22 18:45,EST,140,11,9.2,15.5,,
USGS,2172050,1/25/22 19:00,EST,137,11,9.1,15.28,,
USGS,2172050,1/25/22 19:15,EST,129,11,9.1,15.13,,
USGS,2172050,1/25/22 19:30,EST,129,11.1,9.1,14.93,,
USGS,2172050,1/25/22 19:45,EST,120,11.1,9.1,14.78,,
USGS,2172050,1/25/22 20:00,EST,122,11.1,9.1,14.63,,
USGS,2172050,1/25/22 20:15,EST,115,11.1,9.1,14.5,,
USGS,2172050,1/25/22 20:30,EST,115,11.1,9.1,14.35,,
USGS,2172050,1/25/22 20:45,EST,114,11.1,9.1,14.3,,
USGS,2172050,1/25/22 21:00,EST,112,11.1,9.1,14.26,,
USGS,2172050,1/25/22 21:15,EST,111,11.1,9.1,14.28,,
USGS,2172050,1/25/22 21:30,EST,110,11.1,9.1,14.27,,
USGS,2172050,1/25/22 21:45,EST,109,11.2,9.1,14.36,,
USGS,2172050,1/25/22 22:00,EST,109,11.2,9.1,14.47,,
USGS,2172050,1/25/22 22:15,EST,108,11.2,9.1,14.59,,
USGS,2172050,1/25/22 22:30,EST,107,11.2,9.1,14.75,,
USGS,2172050,1/25/22 22:45,EST,107,11.2,9.1,15.01,,
USGS,2172050,1/25/22 23:00,EST,106,11.2,9.1,15.26,,
USGS,2172050,1/25/22 23:15,EST,106,11.2,9.1,15.5,,
USGS,2172050,1/25/22 23:30,EST,106,11.2,9.1,15.7,,
USGS,2172050,1/25/22 23:45,EST,106,11.1,9.1,15.88,,
USGS,2172050,1/26/22 0:00,EST,106,11.1,9.1,16.07,,
USGS,2172050,1/26/22 0:15,EST,106,11.1,9.1,16.26,,
USGS,2172050,1/26/22 0:30,EST,107,11.1,9.1,16.43,,
USGS,2172050,1/26/22 0:45,EST,109,11.1,9.1,16.58,,
USGS,2172050,1/26/22 1:00,EST,111,11.1,9.1,16.71,,
USGS,2172050,1/26/22 1:15,EST,113,11.1,9.1,16.83,,
USGS,2172050,1/26/22 1:30,EST,115,11.1,9.1,16.95,,
USGS,2172050,1/26/22 1:45,EST,123,11.1,9.1,17.07,,
USGS,2172050,1/26/22 2:00,EST,129,11.1,9.1,17.16,,
USGS,2172050,1/26/22 2:15,EST,135,11.1,9.1,17.27,,
USGS,2172050,1/26/22 2:30,EST,139,11,9.1,17.34,,
USGS,2172050,1/26/22 2:45,EST,141,11,9.1,17.47,,
USGS,2172050,1/26/22 3:00,EST,141,11,9.1,17.55,,
USGS,2172050,1/26/22 3:15,EST,143,11,9.2,17.62,,
USGS,2172050,1/26/22 3:30,EST,144,11,9.2,17.68,,
USGS,2172050,1/26/22 3:45,EST,148,11,9.2,17.74,,
USGS,2172050,1/26/22 4:00,EST,150,11,9.3,17.78,,
USGS,2172050,1/26/22 4:15,EST,151,11,9.3,17.79,,
USGS,2172050,1/26/22 4:30,EST,157,11,9.3,17.8,,
USGS,2172050,1/26/22 4:45,EST,156,11,9.3,17.81,,
USGS,2172050,1/26/22 5:00,EST,161,11,9.3,17.76,,
USGS,2172050,1/26/22 5:15,EST,160,11,9.3,17.68,,
USGS,2172050,1/26/22 5:30,EST,162,11,9.3,17.55,,
USGS,2172050,1/26/22 5:45,EST,165,11,9.3,17.37,,
USGS,2172050,1/26/22 6:00,EST,159,10.9,9.2,17.17,,
USGS,2172050,1/26/22 6:15,EST,158,10.9,9.2,16.96,,
USGS,2172050,1/26/22 6:30,EST,159,10.9,9.2,16.77,,
USGS,2172050,1/26/22 6:45,EST,154,10.9,9.2,16.57,,
USGS,2172050,1/26/22 7:00,EST,161,10.9,9.2,16.39,,
USGS,2172050,1/26/22 7:15,EST,156,10.8,9.2,16.2,,
USGS,2172050,1/26/22 7:30,EST,153,11,9.2,16.02,,
USGS,2172050,1/26/22 7:45,EST,146,11,9.2,15.9,,
USGS,2172050,1/26/22 8:00,EST,145,11,9.2,15.73,,
USGS,2172050,1/26/22 8:15,EST,144,11,9.2,15.51,,
USGS,2172050,1/26/22 8:30,EST,139,11,9.2,15.36,,
USGS,2172050,1/26/22 8:45,EST,142,11,9.2,15.23,,
USGS,2172050,1/26/22 9:00,EST,138,11,9.1,15.11,,
USGS,2172050,1/26/22 9:15,EST,134,11,9.1,14.95,,
USGS,2172050,1/26/22 9:30,EST,132,11,9.1,14.81,,
USGS,2172050,1/26/22 9:45,EST,137,11,9.2,14.74,,
USGS,2172050,1/26/22 10:00,EST,129,11,9.1,14.66,,
USGS,2172050,1/26/22 10:15,EST,123,11,9.1,14.69,,
USGS,2172050,1/26/22 10:30,EST,123,11,9.1,14.77,,
USGS,2172050,1/26/22 10:45,EST,131,11,9.2,14.92,,
USGS,2172050,1/26/22 11:00,EST,118,11,9.2,15.05,,
USGS,2172050,1/26/22 11:15,EST,126,11,9.2,15.24,,
USGS,2172050,1/26/22 11:30,EST,129,11,9.3,15.49,,
USGS,2172050,1/26/22 11:45,EST,115,11,9.1,15.77,,
USGS,2172050,1/26/22 12:00,EST,112,11,9.1,15.99,,
USGS,2172050,1/26/22 12:15,EST,109,11,9.1,16.18,,
USGS,2172050,1/26/22 12:30,EST,108,11,9.1,16.34,,
USGS,2172050,1/26/22 12:45,EST,110,11,9.1,16.49,,
USGS,2172050,1/26/22 13:00,EST,111,11,9.1,16.64,,
USGS,2172050,1/26/22 13:15,EST,112,11,9.1,16.76,,
USGS,2172050,1/26/22 13:30,EST,117,11,9.1,16.83,,
USGS,2172050,1/26/22 13:45,EST,120,11,9.1,16.95,,
USGS,2172050,1/26/22 14:00,EST,120,11,9.2,17.03,,
USGS,2172050,1/26/22 14:15,EST,126,11,9.2,17.13,,
USGS,2172050,1/26/22 14:30,EST,138,11,9.2,17.23,,
USGS,2172050,1/26/22 14:45,EST,146,11,9.3,17.29,,
USGS,2172050,1/26/22 15:00,EST,158,11,9.3,17.36,,
USGS,2172050,1/26/22 15:15,EST,182,11,9.3,17.43,,
USGS,2172050,1/26/22 15:30,EST,185,11,9.3,17.48,,
USGS,2172050,1/26/22 15:45,EST,187,11,9.4,17.52,,
USGS,2172050,1/26/22 16:00,EST,185,11,9.4,17.55,,
USGS,2172050,1/26/22 16:15,EST,184,11,9.4,17.56,,
USGS,2172050,1/26/22 16:30,EST,185,11,9.4,17.53,,
USGS,2172050,1/26/22 16:45,EST,187,11,9.4,17.48,,
USGS,2172050,1/26/22 17:00,EST,188,11,9.4,17.37,,
USGS,2172050,1/26/22 17:15,EST,191,11,9.4,17.26,,
USGS,2172050,1/26/22 17:30,EST,191,11,9.4,17.09,,
USGS,2172050,1/26/22 17:45,EST,164,11,9.4,16.95,,
USGS,2172050,1/26/22 18:00,EST,167,11,9.4,16.79,,
USGS,2172050,1/26/22 18:15,EST,167,11,9.4,16.62,,
USGS,2172050,1/26/22 18:30,EST,181,11,9.4,16.48,,
USGS,2172050,1/26/22 18:45,EST,180,11,9.4,16.33,,
USGS,2172050,1/26/22 19:00,EST,182,11,9.4,16.16,,
USGS,2172050,1/26/22 19:15,EST,179,11,9.4,15.98,,
USGS,2172050,1/26/22 19:30,EST,169,11,9.3,15.81,,
USGS,2172050,1/26/22 19:45,EST,165,11,9.3,15.68,,
USGS,2172050,1/26/22 20:00,EST,166,11,9.3,15.51,,
USGS,2172050,1/26/22 20:15,EST,160,11,9.3,15.4,,
USGS,2172050,1/26/22 20:30,EST,160,11,9.2,15.23,,
USGS,2172050,1/26/22 20:45,EST,142,11,9.2,15.05,,
